Id,WnvPresent
100277,0.112673270732
100278,0.11269046882
100279,0.112716265951
10028,0.513457503526
100280,0.115571148488
100281,0.0815705293571
100282,0.115588346576
100283,0.115614143707
100284,0.0110927664844
100285,0.115631341795
100286,0.115639940839
100287,0.115657138926
100288,0.155264334606
100289,0.132416675266
10029,0.6078750043
100290,0.155290131737
100291,0.155315928869
100292,0.020362535686
100293,0.155341726
100294,0.155376122175
100295,0.15541051835
100296,0.173416916039
100297,0.17344271317
100298,0.0557304027792
100299,0.055739001823
1003,0.14103291714
10030,0.607909400475
100300,0.173477109345
100301,0.173502906477
100302,0.0154180855089
100303,0.173520104564
100304,0.173528703608
100305,0.173537302652
100306,0.0819230901524
100307,0.0324097960307
100308,0.0819316891962
100309,0.0819402882399
10031,0.226816977952
100310,0.00225294947202
100311,0.0819574863275
100312,0.0819660853713
100313,0.0819832834589
100314,0.184939634713
100315,0.0641144704709
100316,0.184948233756
100317,0.184974030888
100318,0.018272968046
100319,0.184999828019
10032,0.607935197606
100320,0.185017026107
100321,0.185042823238
100322,0.101554707117
100323,0.04378633096
100324,0.101597702336
100325,0.101632098511
100326,0.00570116603034
100327,0.101657895642
100328,0.101683692773
100329,0.101726687992
10033,0.607952395694
100330,0.0799625081691
100331,0.0398565679496
100332,0.0799797062567
100333,0.0799969043442
100334,0.00313865098201
100335,0.0800227014756
100336,0.0800570976507
100337,0.0800914938259
100338,0.0821122691157
100339,0.0406906751969
10034,0.607969593781
100340,0.0407078732845
100341,0.0821294672032
100342,0.082138066247
100343,0.00349981082104
100344,0.0821466652908
100345,0.0821552643346
100346,0.082181061466
100347,0.0801000928697
100348,0.0399769545627
100349,0.0801172909572
10035,0.619681491418
100350,0.0801344890448
100351,0.0031472500258
100352,0.0801602861762
100353,0.0801860833075
100354,0.0801946823513
100355,0.114823031679
100356,0.0465466240154
100357,0.114831630723
100358,0.114840229766
100359,0.00623430674509
10036,0.553021703987
100360,0.114857427854
100361,0.114866026898
100362,0.114891824029
100363,0.140843738176
100364,0.0684655866268
100365,0.0684913837581
100366,0.140869535308
100367,0.140886733395
100368,0.0100178860111
100369,0.140895332439
10037,0.619698689506
100370,0.140903931483
100371,0.140912530527
100372,0.193401093798
100373,0.120833763286
100374,0.19342689093
100375,0.193435489974
100376,0.028050080831
100377,0.193444089017
100378,0.193452688061
100379,0.193469886149
10038,0.619715887593
100380,0.0823616413855
100381,0.0407336704158
100382,0.0823702404293
100383,0.0823960375606
100384,0.00351700890861
100385,0.0824046366044
100386,0.0824132356482
100387,0.0824390327796
100388,0.179737213222
100389,0.0896880266914
10039,0.242742407044
100390,0.179745812266
100391,0.179754411309
100392,0.0230970316101
100393,0.179763010353
100394,0.179780208441
100395,0.179806005572
100396,0.155763079146
100397,0.0880628074158
100398,0.155780277233
100399,0.155797475321
1004,0.141058714271
10040,0.619741684725
100400,0.0156760568225
100401,0.155814673408
100402,0.155823272452
100403,0.155831871496
100404,0.0767550648368
100405,0.0364169504351
100406,0.0767636638806
100407,0.0767808619681
100408,0.00361159839026
100409,0.0767894610119
10041,0.619758882812
100410,0.0768066590995
100411,0.0768238571871
100412,0.157594675472
100413,0.0509063392151
100414,0.157603274516
100415,0.15761187356
100416,0.0164757678946
100417,0.157637670691
100418,0.157663467822
100419,0.157689264954
10042,0.619784679944
100420,0.0594279916073
100421,0.0309565576308
100422,0.0594365906511
100423,0.0594451896949
100424,0.00261410931104
100425,0.0594537887387
100426,0.0594623877825
100427,0.0594709868263
100428,0.106860317133
100429,0.0384463247687
10043,0.635357548241
100430,0.106886114264
100431,0.106920510439
100432,0.00645788188353
100433,0.106929109483
100434,0.106946307571
100435,0.106954906614
100436,0.142520551715
100437,0.075619991057
100438,0.142546348846
100439,0.142563546934
10044,0.544259278368
100440,0.0115055205861
100441,0.142580745021
100442,0.142597943109
100443,0.142615141196
100444,0.175549478898
100445,0.0595655763079
100446,0.175566676986
100447,0.175583875073
100448,0.0169659133904
100449,0.175609672204
10045,0.635366147284
100450,0.175635469336
100451,0.175661266467
100452,0.168790630482
100453,0.0508461459086
100454,0.0508547449524
100455,0.168807828569
100456,0.168825026657
100457,0.018591132666
100458,0.168850823788
100459,0.168868021876
10046,0.635374746328
100460,0.168885219964
100461,0.193659065112
100462,0.0599353351907
100463,0.193684862243
100464,0.193710659375
100465,0.0287981976404
100466,0.19374505555
100467,0.193779451725
100468,0.193805248856
100469,0.10174388608
10047,0.262116052695
100470,0.0477418911017
100471,0.101769683211
100472,0.101786881299
100473,0.00481546452035
100474,0.101821277474
100475,0.101855673649
100476,0.101872871737
100477,0.13054208372
100478,0.049220926633
100479,0.130576479895
10048,0.635383345372
100480,0.130610876071
100481,0.00573556220548
100482,0.13065387129
100483,0.130679668421
100484,0.130688267465
100485,0.176770543116
100486,0.101838475562
100487,0.176787741203
100488,0.176796340247
100489,0.0136466824889
10049,0.635391944416
100490,0.176804939291
100491,0.176822137378
100492,0.176830736422
100493,0.103093935954
100494,0.0404928971898
100495,0.103102534998
100496,0.103119733086
100497,0.0053486052351
100498,0.103136931173
100499,0.103179926392
1005,0.0069824235545
10050,0.63540054346
100500,0.103205723524
100501,0.0967908368589
100502,0.0419805317649
100503,0.0967994359027
100504,0.0968166339903
100505,0.00445430468132
100506,0.0968252330341
100507,0.0968338320779
100508,0.0968424311217
100509,0.138117841296
10051,0.694424380009
100510,0.0703315791284
100511,0.138143638427
100512,0.138160836515
100513,0.0109035875211
100514,0.138186633646
100515,0.138221029821
100516,0.138246826953
100517,0.0601933065043
100518,0.0279984865683
100519,0.0602019055481
10052,0.694432979053
100520,0.0602105045919
100521,0.00187459154542
100522,0.0602277026795
100523,0.060244900767
100524,0.0602620988546
100525,0.0845028032883
100526,0.0407508685034
100527,0.0845114023321
100528,0.0845200013758
100529,0.00411034292987
10053,0.587667251402
100530,0.0845286004196
100531,0.0845457985072
100532,0.084554397551
100533,0.192377807588
100534,0.0866525642349
100535,0.0866783613662
100536,0.192395005675
100537,0.192403604719
100538,0.0178430158566
100539,0.192412203763
10054,0.694441578097
100540,0.192420802807
100541,0.192429401851
100542,0.123826230523
100543,0.0450933856155
100544,0.123860626698
100545,0.123877824786
100546,0.00547759089189
100547,0.12388642383
100548,0.123895022873
100549,0.123903621917
10055,0.69445017714
100550,0.124109998968
100551,0.0443366697623
100552,0.124118598012
100553,0.124135796099
100554,0.00681904172256
100555,0.124161593231
100556,0.124187390362
100557,0.124213187494
100558,0.0845629965948
100559,0.0407594675472
10056,0.291817149933
100560,0.0845801946824
100561,0.0845973927699
100562,0.00411894197365
100563,0.0846231899013
100564,0.0846489870326
100565,0.084674784164
100566,0.114289890964
100567,0.0544319471675
100568,0.114324287139
100569,0.114350084271
10057,0.694458776184
100570,0.00494445017714
100571,0.11439307949
100572,0.114418876621
100573,0.114453272796
100574,0.104985725587
100575,0.0493671103773
100576,0.105002923675
100577,0.105020121762
100578,0.00507343583394
100579,0.10503731985
10058,0.694475974272
100580,0.105054517938
100581,0.105080315069
100582,0.0704949609603
100583,0.0412668111306
100584,0.0705207580917
100585,0.0705465552231
100586,0.00390396587899
100587,0.0705637533106
100588,0.0705723523544
100589,0.0705809513982
10059,0.694493172359
100590,0.074209747876
100591,0.0419203384584
100592,0.0742269459636
100593,0.074252743095
100594,0.00441130946239
100595,0.0742785402263
100596,0.0742871392701
100597,0.0742957383139
100598,0.12129811165
100599,0.0399081622124
1006,0.141093110446
10060,0.690976163451
100600,0.121306710694
100601,0.121332507825
100602,0.00942455198982
100603,0.121349705913
100604,0.121375503044
100605,0.121401300175
100606,0.0608210367007
100607,0.0276631238606
100608,0.0608382347883
100609,0.0608554328759
10061,0.565765486878
100610,0.00156502596911
100611,0.0608812300072
100612,0.0608984280948
100613,0.0609070271386
100614,0.136294844013
100615,0.0461854641764
100616,0.136303443057
100617,0.136312042101
100618,0.0100350840986
100619,0.136320641145
10062,0.691010559626
100620,0.136329240188
100621,0.136346438276
100622,0.151377566815
100623,0.0821036700719
100624,0.151394764902
100625,0.151403363946
100626,0.0110411722216
100627,0.151420562034
100628,0.151437760121
100629,0.151472156296
10063,0.691036356757
100630,0.126517731228
100631,0.0616121487291
100632,0.126526330272
100633,0.126534929316
100634,0.0103188525436
100635,0.12654352836
100636,0.126552127403
100637,0.126560726447
100638,0.127386234651
100639,0.0454717435421
10064,0.298894162969
100640,0.127412031782
100641,0.12742922987
100642,0.00797991263372
100643,0.127463626045
100644,0.127489423176
100645,0.127506621264
100646,0.127798988752
100647,0.0593162040381
100648,0.127807587796
100649,0.127824785884
10065,0.691053554845
100650,0.00545179376053
100651,0.127841983971
100652,0.127850583015
100653,0.127859182059
100654,0.140998520964
100655,0.0520414129949
100656,0.141007120008
100657,0.141024318096
100658,0.0089945998005
100659,0.141050115227
10066,0.691070752932
100660,0.141075912359
100661,0.141118907577
100662,0.175558077942
100663,0.0694974718811
100664,0.175575276029
100665,0.175592474117
100666,0.00919237780759
100667,0.175618271248
100668,0.17564406838
100669,0.175669865511
10067,0.691079351976
100670,0.207383138995
100671,0.0866955594538
100672,0.207391738039
100673,0.207400337083
100674,0.0179977986448
100675,0.207408936126
100676,0.20741753517
100677,0.207426134214
100678,0.174844357307
100679,0.0780793175799
10068,0.716747497678
100680,0.174852956351
100681,0.174878753483
100682,0.0226068861143
100683,0.174913149658
100684,0.174956144877
100685,0.174990541052
100686,0.0932738279503
100687,0.0369500911499
100688,0.0369586901937
100689,0.0932910260379
10069,0.650328483473
100690,0.0932996250817
100691,0.00272589688027
100692,0.0933082241255
100693,0.0933168231693
100694,0.0933340212568
100695,0.0658686754033
100696,0.0306985863172
100697,0.0658858734909
100698,0.0658944725347
100699,0.00200357720222
1007,0.141127506621
10070,0.716764695766
100700,0.065920269666
100701,0.0659288687098
100702,0.0659374677536
100703,0.144360747085
100704,0.0451621779658
100705,0.144386544216
100706,0.144403742304
100707,0.0115399167613
100708,0.144420940391
100709,0.144446737523
10071,0.716781893853
100710,0.144472534654
100711,0.0735132253293
100712,0.0293743335741
100713,0.0735304234169
100714,0.0735390224607
100715,0.00228734564716
100716,0.0735476215045
100717,0.0735562205483
100718,0.0735734186358
100719,0.0666339903003
10072,0.437562343067
100720,0.0312231279882
100721,0.0666597874316
100722,0.0666941836068
100723,0.00204657242115
100724,0.0667199807381
100725,0.0667371788257
100726,0.0667457778695
100727,0.0669693530079
100728,0.0312747222509
100729,0.0669779520517
10073,0.716799091941
100730,0.0669865510955
100731,0.00208956764008
100732,0.0669951501393
100733,0.0670123482269
100734,0.0670209472707
100735,0.0803580641833
100736,0.0399253602999
100737,0.0803924603584
100738,0.080409658446
100739,0.00322464141987
10074,0.716816290029
100740,0.0804268565336
100741,0.0804354555773
100742,0.0804440546211
100743,0.135727307123
100744,0.0702713858219
100745,0.135770302342
100746,0.135778901386
100747,0.0107917999518
100748,0.13578750043
100749,0.135796099474
10075,0.716833488116
100750,0.135813297561
100751,0.0589808413304
100752,0.0265366491246
100753,0.0590066384618
100754,0.0590324355932
100755,0.00160802118804
100756,0.0590410346369
100757,0.0590582327245
100758,0.0590668317683
100759,0.12331888694
10076,0.551792040725
100760,0.0595999724831
100761,0.123336085027
100762,0.123361882159
100763,0.00841846386682
100764,0.123379080246
100765,0.123396278334
100766,0.123404877378
100767,0.102440408627
100768,0.0499776424862
100769,0.102474804802
10077,0.480222199291
100770,0.102483403845
100771,0.00587314690606
100772,0.102492002889
100773,0.102509200977
100774,0.102526399064
100775,0.164301929625
100776,0.0477762872769
100777,0.164319127713
100778,0.164327726757
100779,0.0174044646235
10078,0.551800639769
100780,0.164353523888
100781,0.16437932102
100782,0.164396519107
100783,0.181680597118
100784,0.0580091493826
100785,0.181697795205
100786,0.181714993293
100787,0.0151515151515
100788,0.18173219138
100789,0.181749389468
10079,0.551809238813
100790,0.181766587555
100791,0.10826196127
100792,0.063787706807
100793,0.108279159357
100794,0.108287758401
100795,0.00973411756613
100796,0.108296357445
100797,0.108304956489
100798,0.108313555533
100799,0.11010215664
1008,0.141161902796
10080,0.195052110205
100800,0.0426254600488
100801,0.0426426581364
100802,0.042659856224
100803,0.110127953772
100804,0.110145151859
100805,0.00586454786228
100806,0.110179548034
100807,0.110213944209
100808,0.110248340385
100809,0.17039865167
10081,0.5518264369
100810,0.0984504523097
100811,0.170433047845
100812,0.17046744402
100813,0.0217297836481
100814,0.170501840195
100815,0.170527637327
100816,0.170544835414
100817,0.148015340694
100818,0.0463402469645
100819,0.148032538782
10082,0.551835035944
100820,0.148041137825
100821,0.0124514154026
100822,0.148058335913
100823,0.148066934957
100824,0.148075534001
100825,0.10099576927
100826,0.0474753207443
100827,0.101004368314
100828,0.101030165446
100829,0.00499604443986
10083,0.551843634988
100830,0.101055962577
100831,0.101081759708
100832,0.10110755684
100833,0.112148729061
100834,0.0404327038833
100835,0.112183125236
100836,0.112208922368
100837,0.00715440443023
100838,0.112234719499
100839,0.112260516631
10084,0.485527809308
100840,0.112277714718
100841,0.120584391016
100842,0.0445344477694
100843,0.120610188147
100844,0.120635985278
100845,0.00505623774636
100846,0.120644584322
100847,0.120653183366
100848,0.120670381454
100849,0.0609844185327
10085,0.421740102501
100850,0.0277835104736
100851,0.0610016166202
100852,0.0610188147078
100853,0.00158222405668
100854,0.0610360127954
100855,0.0610532108829
100856,0.0610618099267
100857,0.151153991676
100858,0.0858614522065
100859,0.151188387851
10086,0.485570804527
100860,0.151214184983
100861,0.0110841674406
100862,0.151239982114
100863,0.151265779245
100864,0.151282977333
100865,0.135993877481
100866,0.0509321363464
100867,0.136002476525
100868,0.136011075568
100869,0.00678464554742
10087,0.485596601658
100870,0.136019674612
100871,0.136045471744
100872,0.136079867919
100873,0.0645100264851
100874,0.0309393595432
100875,0.0645444226602
100876,0.0645788188353
100877,0.00216695903416
100878,0.0646218140543
100879,0.0646562102294
10088,0.148806452722
100880,0.0646992054484
100881,0.0752416331304
100882,0.0297698895883
100883,0.075258831218
100884,0.0752674302618
100885,0.00274309496784
100886,0.0752846283493
100887,0.0753018264369
100888,0.0753104254807
100889,0.0997575069652
10089,0.485630997833
100890,0.0360299934647
100891,0.0997747050528
100892,0.0997919031404
100893,0.00727479104324
100894,0.0998091012279
100895,0.0998177002717
100896,0.0998262993155
100897,0.0647422006673
100898,0.0307329824923
100899,0.0647765968424
1009,0.119156949747
10090,0.485673993052
100900,0.0648109930176
100901,0.00217555807794
100902,0.0648367901489
100903,0.0648625872803
100904,0.0648797853679
100905,0.107066694184
100906,0.0507343583394
100907,0.107075293227
100908,0.107092491315
100909,0.00548618993568
10091,0.485699790183
100910,0.107101090359
100911,0.107109689403
100912,0.10712688749
100913,0.0850101468717
100914,0.039761978468
100915,0.0850187459155
100916,0.0850273449592
100917,0.00343961751453
100918,0.085035944003
100919,0.0850445430468
10092,0.617617720909
100920,0.0850531420906
100921,0.104443985829
100922,0.0413098063495
100923,0.104461183916
100924,0.104486981048
100925,0.0057269631617
100926,0.104504179135
100927,0.104529976267
100928,0.104547174354
100929,0.0880800055034
10093,0.508710831356
100930,0.040527293365
100931,0.088097203591
100932,0.0881144016785
100933,0.00373198500327
100934,0.0881230007223
100935,0.0881315997661
100936,0.0881401988099
100937,0.106619543907
100938,0.0385323152065
100939,0.106645341038
10094,0.617634918997
100940,0.106662539126
100941,0.00795411550236
100942,0.106671138169
100943,0.106679737213
100944,0.106696935301
100945,0.0874178791318
100946,0.0409400474667
100947,0.0874350772194
100948,0.087452275307
100949,0.00387816874764
10095,0.617660716128
100950,0.0874694733946
100951,0.0874866714821
100952,0.0875038695697
100953,0.11693839645
100954,0.0412840092182
100955,0.116964193582
100956,0.116989990713
100957,0.0104392391566
100958,0.117015787844
100959,0.117041584976
10096,0.238924431603
100960,0.117058783063
100961,0.0894128572903
100962,0.0342671894885
100963,0.0894300553778
100964,0.089464451553
100965,0.00465208268841
100966,0.0894816496406
100967,0.0894988477281
100968,0.0895160458157
100969,0.13110962061
10097,0.617703711347
100970,0.0586540776666
100971,0.0586798747979
100972,0.131135417742
100973,0.131152615829
100974,0.0107316066453
100975,0.131187012004
100976,0.131204210092
100977,0.131221408179
100978,0.0602792969422
100979,0.0278952980429
10098,0.617746706566
100980,0.0602964950298
100981,0.0603222921611
100982,0.00190038867678
100983,0.0603394902487
100984,0.0603566883363
100985,0.0603738864238
100986,0.107866405256
100987,0.0488769648815
100988,0.107883603343
100989,0.107892202387
10099,0.617789701785
100990,0.00700822068586
100991,0.107909400475
100992,0.107926598562
100993,0.10794379665
100994,0.108838097204
100995,0.0494359027276
100996,0.108846696247
100997,0.108855295291
100998,0.00687923502906
100999,0.108863894335
101,0.00957073573419
1010,0.0314123069515
10100,0.509639528084
101000,0.108881092423
101001,0.10889829051
101002,0.108597323978
101003,0.0488941629691
101004,0.108605923021
101005,0.108614522065
101006,0.00702541877343
101007,0.108640319197
101008,0.10864891824
101009,0.108657517284
10101,0.439436934613
101010,0.102139442094
101011,0.0401489354384
101012,0.102191036357
101013,0.102225432532
101014,0.00932996250817
101015,0.102242630619
101016,0.102259828707
101017,0.102285625838
101018,0.120223231177
101019,0.0539074054965
10102,0.509648127128
101020,0.120240429264
101021,0.120257627352
101022,0.00822928490352
101023,0.120274825439
101024,0.120292023527
101025,0.120300622571
101026,0.151429161077
101027,0.0781395108864
101028,0.151454958209
101029,0.15148075534
10103,0.509665325216
101030,0.0133457159564
101031,0.151489354384
101032,0.151506552471
101033,0.151523750559
101034,0.148711863241
101035,0.0779159357479
101036,0.148720462285
101037,0.148737660372
101038,0.0127781790665
101039,0.148763457504
10104,0.156485398824
101040,0.148780655591
101041,0.148815051766
101042,0.125141884222
101043,0.0555928180786
101044,0.125150483266
101045,0.12515908231
101046,0.00890001031885
101047,0.125176280398
101048,0.125202077529
101049,0.12522787466
10105,0.50967392426
101050,0.110153750903
101051,0.0429694218003
101052,0.110188147078
101053,0.110222543253
101054,0.00757575757576
101055,0.110256939428
101056,0.110299934647
101057,0.110342929866
101058,0.117695112304
101059,0.0424018849104
10106,0.509691122347
101060,0.117703711347
101061,0.117712310391
101062,0.00936435868331
101063,0.117720909435
101064,0.117738107522
101065,0.117763904654
101066,0.0724899391188
101067,0.0289873766037
101068,0.0289959756475
101069,0.0725157362501
10107,0.509708320435
101070,0.0725587314691
101071,0.00230454373474
101072,0.0725845286004
101073,0.0726189247756
101074,0.0726361228631
101075,0.219172428026
101076,0.124359371238
101077,0.124376569325
101078,0.219189626114
101079,0.219206824201
10108,0.487883947305
101080,0.0307501805799
101081,0.219224022289
101082,0.21924981942
101083,0.219258418464
101084,0.124471158807
101085,0.0597289581399
101086,0.124488356895
101087,0.124505554982
101088,0.00978571182884
101089,0.124539951157
10109,0.428008805421
101090,0.124557149245
101091,0.124565748289
101092,0.129045850101
101093,0.0624548550201
101094,0.129063048189
101095,0.129080246277
101096,0.0104736353318
101097,0.129106043408
101098,0.129149038627
101099,0.129166236714
1011,0.119165548791
10110,0.487892546349
101100,0.126018986689
101101,0.0557561999106
101102,0.126053382864
101103,0.126096378083
101104,0.0133285178688
101105,0.126122175214
101106,0.126165170433
101107,0.126199566608
101108,0.170931792385
101109,0.0670295463144
10111,0.487909744436
101110,0.170940391428
101111,0.170957589516
101112,0.0180149967324
101113,0.170991985691
101114,0.171009183779
101115,0.171026381866
101116,0.194278196265
101117,0.0887335328311
101118,0.194295394352
101119,0.19431259244
10112,0.149330994393
101120,0.0222113301001
101121,0.194329790527
101122,0.194346988615
101123,0.194364186702
101124,0.403948680907
101125,0.262872768548
101126,0.403974478038
101127,0.404008874213
101128,0.154146458914
101129,0.404043270388
10113,0.48791834348
101130,0.404086265607
101131,0.404129260826
101132,0.123662848691
101133,0.0637619096756
101134,0.123680046779
101135,0.123697244866
101136,0.00952774051525
101137,0.123714442954
101138,0.123731641042
101139,0.123748839129
10114,0.487935541568
101140,0.168481064906
101141,0.093127644206
101142,0.168489663949
101143,0.168498262993
101144,0.0193736456506
101145,0.168515461081
101146,0.168532659168
101147,0.168567055343
101148,0.0944432979053
101149,0.0429866198879
10115,0.487944140612
101150,0.0944604959928
101151,0.0944776940804
101152,0.00446290372511
101153,0.094494892168
101154,0.0945292883431
101155,0.0945464864307
101156,0.114264093833
101157,0.0547759089189
101158,0.114298490008
101159,0.114332886183
10116,0.487969937743
101160,0.00675024937227
101161,0.114367282358
101162,0.114401678533
101163,0.114436074708
101164,0.333900870223
101165,0.269812196884
101166,0.333909469267
101167,0.333926667355
101168,0.0699532212018
101169,0.333935266398
10117,0.427983008289
101170,0.333943865442
101171,0.33396106353
101172,0.0876586523579
101173,0.0446978296013
101174,0.0876672514016
101175,0.0876758504454
101176,0.00646648092732
101177,0.0876844494892
101178,0.087693048533
101179,0.0877016475768
10118,0.487995734874
101180,0.304784507963
101181,0.143552436969
101182,0.304818904138
101183,0.304853300313
101184,0.055979775049
101185,0.304879097444
101186,0.30491349362
101187,0.304939290751
101188,0.121323908781
101189,0.054328758642
10119,0.488012932962
101190,0.121341106869
101191,0.121366904
101192,0.00862484091769
101193,0.121392701132
101194,0.121418498263
101195,0.121435696351
101196,0.222775427372
101197,0.120111443607
101198,0.222784026416
101199,0.22279262546
1012,0.119174147835
10120,0.150122106422
101200,0.0310855432876
101201,0.222809823548
101202,0.222818422591
101203,0.222827021635
101204,0.162857290269
101205,0.0695490661438
101206,0.162865889313
101207,0.162874488357
101208,0.00879682179342
101209,0.162883087401
10121,0.488030131049
101210,0.162891686444
101211,0.162908884532
