Id,WnvPresent
100405,0.001531
100406,0.002397
100407,0.002397
100408,0.000598
100409,0.002397
10041,0.028080
100410,0.002397
100411,0.002397
100412,0.003033
100413,0.001904
100414,0.003033
100415,0.003033
100416,0.000746
100417,0.003033
100418,0.003033
100419,0.003033
10042,0.028080
100420,0.001790
100421,0.001281
100422,0.001790
100423,0.001790
100424,0.000443
100425,0.001790
100426,0.001790
100427,0.001790
100428,0.002697
100429,0.001603
10043,0.030118
100430,0.002697
100431,0.002697
100432,0.000660
100433,0.002697
100434,0.002697
100435,0.002697
100436,0.003641
100437,0.002476
100438,0.003641
100439,0.003641
10044,0.022167
100440,0.000925
100441,0.003641
100442,0.003641
100443,0.003641
100444,0.003519
100445,0.002166
100446,0.003519
100447,0.003519
100448,0.000858
100449,0.003519
10045,0.030118
100450,0.003519
100451,0.003519
100452,0.003398
100453,0.001968
100454,0.001968
100455,0.003398
100456,0.003398
100457,0.000865
100458,0.003398
100459,0.003398
10046,0.030118
100460,0.003398
100461,0.003362
100462,0.002093
100463,0.003362
100464,0.003362
100465,0.000889
100466,0.003362
100467,0.003362
100468,0.003362
100469,0.002655
10047,0.006967
100470,0.001866
100471,0.002655
100472,0.002655
100473,0.000635
100474,0.002655
100475,0.002655
100476,0.002655
100477,0.003044
100478,0.001921
100479,0.003044
10048,0.030118
100480,0.003044
100481,0.000704
100482,0.003044
100483,0.003044
100484,0.003044
100485,0.004201
100486,0.003009
100487,0.004201
100488,0.004201
100489,0.000965
10049,0.030118
100490,0.004201
100491,0.004201
100492,0.004201
100493,0.002751
100494,0.001648
100495,0.002751
100496,0.002751
100497,0.000671
100498,0.002751
100499,0.002751
1005,0.000546
10050,0.030118
100500,0.002751
100501,0.002618
100502,0.001706
100503,0.002618
100504,0.002618
100505,0.000630
100506,0.002618
100507,0.002618
100508,0.002618
100509,0.003596
10051,0.037392
100510,0.002328
100511,0.003596
100512,0.003596
100513,0.000916
100514,0.003596
100515,0.003596
100516,0.003596
100517,0.002063
100518,0.001331
100519,0.002063
10052,0.037392
100520,0.002063
100521,0.000501
100522,0.002063
100523,0.002063
100524,0.002063
100525,0.002549
100526,0.001627
100527,0.002549
100528,0.002549
100529,0.000634
10053,0.026330
100530,0.002549
100531,0.002549
100532,0.002549
100533,0.004375
100534,0.002704
100535,0.002704
100536,0.004375
100537,0.004375
100538,0.001057
100539,0.004375
10054,0.037392
100540,0.004375
100541,0.004375
100542,0.002860
100543,0.001786
100544,0.002860
100545,0.002860
100546,0.000663
100547,0.002860
100548,0.002860
100549,0.002860
10055,0.037392
100550,0.002861
100551,0.001765
100552,0.002861
100553,0.002861
100554,0.000681
100555,0.002861
100556,0.002861
100557,0.002861
100558,0.002549
100559,0.001627
10056,0.008512
100560,0.002549
100561,0.002549
100562,0.000634
100563,0.002549
100564,0.002549
100565,0.002549
100566,0.002801
100567,0.002008
100568,0.002801
100569,0.002801
10057,0.037392
100570,0.000653
100571,0.002801
100572,0.002801
100573,0.002801
100574,0.002681
100575,0.001907
100576,0.002681
100577,0.002681
100578,0.000639
100579,0.002681
10058,0.037392
100580,0.002681
100581,0.002681
100582,0.001990
100583,0.001503
100584,0.001990
100585,0.001990
100586,0.000495
100587,0.001990
100588,0.001990
100589,0.001990
10059,0.037392
100590,0.002011
100591,0.001514
100592,0.002011
100593,0.002011
100594,0.000502
100595,0.002011
100596,0.002011
100597,0.002011
100598,0.002936
100599,0.001622
1006,0.002399
10060,0.035876
100600,0.002936
100601,0.002936
100602,0.000707
100603,0.002936
100604,0.002936
100605,0.002936
100606,0.002023
100607,0.001327
100608,0.002023
100609,0.002023
10061,0.024306
100610,0.000478
100611,0.002023
100612,0.002023
100613,0.002023
100614,0.003091
100615,0.001845
100616,0.003091
100617,0.003091
100618,0.000769
100619,0.003091
10062,0.035876
100620,0.003091
100621,0.003091
100622,0.003762
100623,0.002625
100624,0.003762
100625,0.003762
100626,0.000917
100627,0.003762
100628,0.003762
100629,0.003762
10063,0.035876
100630,0.003358
100631,0.002179
100632,0.003358
100633,0.003358
100634,0.000872
100635,0.003358
100636,0.003358
100637,0.003358
100638,0.002967
100639,0.001820
10064,0.007832
100640,0.002967
100641,0.002967
100642,0.000723
100643,0.002967
100644,0.002967
100645,0.002967
100646,0.003048
100647,0.002156
100648,0.003048
100649,0.003048
10065,0.035876
100650,0.000701
100651,0.003048
100652,0.003048
100653,0.003048
100654,0.003109
100655,0.001984
100656,0.003109
100657,0.003109
100658,0.000752
100659,0.003109
10066,0.035876
100660,0.003109
100661,0.003109
100662,0.003787
100663,0.002375
100664,0.003787
100665,0.003787
100666,0.000853
100667,0.003787
100668,0.003787
100669,0.003787
10067,0.035876
100670,0.004381
100671,0.002695
100672,0.004381
100673,0.004381
100674,0.001030
100675,0.004381
100676,0.004381
100677,0.004381
100678,0.003047
100679,0.002128
10068,0.035002
100680,0.003047
100681,0.003047
100682,0.000803
100683,0.003047
100684,0.003047
100685,0.003047
100686,0.002343
100687,0.001501
100688,0.001501
100689,0.002343
10069,0.026333
100690,0.002343
100691,0.000535
100692,0.002343
100693,0.002343
100694,0.002343
100695,0.002171
100696,0.001401
100697,0.002171
100698,0.002171
100699,0.000518
1007,0.002399
10070,0.035002
100700,0.002171
100701,0.002171
100702,0.002171
100703,0.003214
100704,0.001785
100705,0.003214
100706,0.003214
100707,0.000776
100708,0.003214
100709,0.003214
10071,0.035002
100710,0.003214
100711,0.002228
100712,0.001368
100713,0.002228
100714,0.002228
100715,0.000528
100716,0.002228
100717,0.002228
100718,0.002228
100719,0.002179
10072,0.008769
100720,0.001415
100721,0.002179
100722,0.002179
100723,0.000520
100724,0.002179
100725,0.002179
100726,0.002179
100727,0.002180
100728,0.001417
100729,0.002180
10073,0.035002
100730,0.002180
100731,0.000521
100732,0.002180
100733,0.002180
100734,0.002180
100735,0.002496
100736,0.001613
100737,0.002496
100738,0.002496
100739,0.000607
10074,0.035002
100740,0.002496
100741,0.002496
100742,0.002496
100743,0.003566
100744,0.002325
100745,0.003566
100746,0.003566
100747,0.000915
100748,0.003566
100749,0.003566
10075,0.035002
100750,0.003566
100751,0.002003
100752,0.001302
100753,0.002003
100754,0.002003
100755,0.000479
100756,0.002003
100757,0.002003
100758,0.002003
100759,0.003288
10076,0.021243
100760,0.002138
100761,0.003288
100762,0.003288
100763,0.000831
100764,0.003288
100765,0.003288
100766,0.003288
100767,0.002615
100768,0.001894
100769,0.002615
10077,0.015866
100770,0.002615
100771,0.000639
100772,0.002615
100773,0.002615
100774,0.002615
100775,0.003346
100776,0.001883
100777,0.003346
100778,0.003346
100779,0.000837
10078,0.021243
100780,0.003346
100781,0.003346
100782,0.003346
100783,0.003544
100784,0.002139
100785,0.003544
100786,0.003544
100787,0.000833
100788,0.003544
100789,0.003544
10079,0.021243
100790,0.003544
100791,0.002639
100792,0.002079
100793,0.002639
100794,0.002639
100795,0.000682
100796,0.002639
100797,0.002639
100798,0.002639
100799,0.002848
1008,0.002399
10080,0.004649
100800,0.001714
100801,0.001714
100802,0.001714
100803,0.002848
100804,0.002848
100805,0.000690
100806,0.002848
100807,0.002848
100808,0.002848
100809,0.004454
10081,0.021243
100810,0.002850
100811,0.004454
100812,0.004454
100813,0.001166
100814,0.004454
100815,0.004454
100816,0.004454
100817,0.003236
100818,0.001833
100819,0.003236
10082,0.021243
100820,0.003236
100821,0.000786
100822,0.003236
100823,0.003236
100824,0.003236
100825,0.002788
100826,0.001874
100827,0.002788
100828,0.002788
100829,0.000676
10083,0.021243
100830,0.002788
100831,0.002788
100832,0.002788
100833,0.002736
100834,0.001647
100835,0.002736
100836,0.002736
100837,0.000670
100838,0.002736
100839,0.002736
10084,0.017907
100840,0.002736
100841,0.002847
100842,0.001773
100843,0.002847
100844,0.002847
100845,0.000656
100846,0.002847
100847,0.002847
100848,0.002847
100849,0.002023
10085,0.014286
100850,0.001329
100851,0.002023
100852,0.002023
100853,0.000478
100854,0.002023
100855,0.002023
100856,0.002023
100857,0.003760
100858,0.002688
100859,0.003760
10086,0.017907
100860,0.003760
100861,0.000920
100862,0.003760
100863,0.003760
100864,0.003760
100865,0.003077
100866,0.001958
100867,0.003077
100868,0.003077
100869,0.000719
10087,0.017907
100870,0.003077
100871,0.003077
100872,0.003077
100873,0.002159
100874,0.001404
100875,0.002159
100876,0.002159
100877,0.000523
100878,0.002159
100879,0.002159
10088,0.003941
100880,0.002159
100881,0.002242
100882,0.001379
100883,0.002242
100884,0.002242
100885,0.000541
100886,0.002242
100887,0.002242
100888,0.002242
100889,0.002760
10089,0.017907
100890,0.001486
100891,0.002760
100892,0.002760
100893,0.000708
100894,0.002760
100895,0.002760
100896,0.002760
100897,0.002159
100898,0.001402
100899,0.002159
1009,0.002182
10090,0.017907
100900,0.002159
100901,0.000523
100902,0.002159
100903,0.002159
100904,0.002159
100905,0.002974
100906,0.001921
100907,0.002974
100908,0.002974
100909,0.000717
10091,0.017907
100910,0.002974
100911,0.002974
100912,0.002974
100913,0.002497
100914,0.001631
100915,0.002497
100916,0.002497
100917,0.000600
100918,0.002497
100919,0.002497
10092,0.028839
100920,0.002497
100921,0.002776
100922,0.001675
100923,0.002776
100924,0.002776
100925,0.000681
100926,0.002776
100927,0.002776
100928,0.002776
100929,0.002525
10093,0.020211
100930,0.001649
100931,0.002525
100932,0.002525
100933,0.000607
100934,0.002525
100935,0.002525
100936,0.002525
100937,0.002672
100938,0.001612
100939,0.002672
10094,0.028839
100940,0.002672
100941,0.000676
100942,0.002672
100943,0.002672
100944,0.002672
100945,0.002541
100946,0.001658
100947,0.002541
100948,0.002541
100949,0.000616
10095,0.028839
100950,0.002541
100951,0.002541
100952,0.002541
100953,0.002934
100954,0.001660
100955,0.002934
100956,0.002934
100957,0.000728
100958,0.002934
100959,0.002934
10096,0.006293
100960,0.002934
100961,0.002486
100962,0.001489
100963,0.002486
100964,0.002486
100965,0.000610
100966,0.002486
100967,0.002486
100968,0.002486
100969,0.003257
10097,0.028839
100970,0.002157
100971,0.002157
100972,0.003257
100973,0.003257
100974,0.000843
100975,0.003257
100976,0.003257
100977,0.003257
100978,0.002063
100979,0.001326
10098,0.028839
100980,0.002063
100981,0.002063
100982,0.000501
100983,0.002063
100984,0.002063
100985,0.002063
100986,0.002934
100987,0.001871
100988,0.002934
100989,0.002934
10099,0.028839
100990,0.000753
100991,0.002934
100992,0.002934
100993,0.002934
100994,0.002971
100995,0.001893
100996,0.002971
100997,0.002971
100998,0.000745
100999,0.002971
101,0.000734
1010,0.001220
10100,0.019773
101000,0.002971
101001,0.002971
101002,0.002940
101003,0.001872
101004,0.002940
101005,0.002940
101006,0.000753
101007,0.002940
101008,0.002940
101009,0.002940
10101,0.014903
101010,0.002387
101011,0.001596
101012,0.002387
101013,0.002387
101014,0.000642
101015,0.002387
101016,0.002387
101017,0.002387
101018,0.003132
101019,0.001999
10102,0.019773
101020,0.003132
101021,0.003132
101022,0.000788
101023,0.003132
101024,0.003132
101025,0.003132
101026,0.003872
101027,0.002466
101028,0.003872
101029,0.003872
10103,0.019773
101030,0.000969
101031,0.003872
101032,0.003872
101033,0.003872
101034,0.003835
101035,0.002456
101036,0.003835
101037,0.003835
101038,0.000950
101039,0.003835
10104,0.004206
101040,0.003835
101041,0.003835
101042,0.003215
101043,0.002047
101044,0.003215
101045,0.003215
101046,0.000824
101047,0.003215
101048,0.003215
101049,0.003215
10105,0.019773
101050,0.002824
101051,0.001726
101052,0.002824
101053,0.002824
101054,0.000708
101055,0.002824
101056,0.002824
101057,0.002824
101058,0.002938
101059,0.001694
10106,0.019773
101060,0.002938
101061,0.002938
101062,0.000715
101063,0.002938
101064,0.002938
101065,0.002938
101066,0.002221
101067,0.001361
101068,0.001361
101069,0.002221
10107,0.019773
101070,0.002221
101071,0.000529
101072,0.002221
101073,0.002221
101074,0.002221
101075,0.005471
101076,0.003444
101077,0.003444
101078,0.005471
101079,0.005471
10108,0.018001
101080,0.001391
101081,0.005471
101082,0.005471
101083,0.005471
101084,0.003308
101085,0.002143
101086,0.003308
101087,0.003308
101088,0.000870
101089,0.003308
10109,0.014487
101090,0.003308
101091,0.003308
101092,0.003394
101093,0.002182
101094,0.003394
101095,0.003394
101096,0.000905
101097,0.003394
101098,0.003394
101099,0.003394
1011,0.002182
10110,0.018001
101100,0.003086
101101,0.002080
101102,0.003086
101103,0.003086
101104,0.000863
101105,0.003086
101106,0.003086
101107,0.003086
101108,0.003395
101109,0.002284
10111,0.018001
101110,0.003395
101111,0.003395
101112,0.000924
101113,0.003395
101114,0.003395
101115,0.003395
101116,0.004471
101117,0.002738
101118,0.004471
101119,0.004471
10112,0.003947
101120,0.001183
101121,0.004471
101122,0.004471
101123,0.004471
101124,0.009143
101125,0.005953
101126,0.009143
101127,0.009143
101128,0.002661
101129,0.009143
10113,0.018001
101130,0.009143
101131,0.009143
101132,0.003300
101133,0.002270
101134,0.003300
101135,0.003300
101136,0.000865
101137,0.003300
101138,0.003300
101139,0.003300
10114,0.018001
101140,0.004317
101141,0.002775
101142,0.004317
101143,0.004317
101144,0.001123
101145,0.004317
101146,0.004317
101147,0.004317
101148,0.002638
101149,0.001708
10115,0.018001
101150,0.002638
101151,0.002638
101152,0.000640
101153,0.002638
101154,0.002638
101155,0.002638
101156,0.003108
101157,0.002015
101158,0.003108
101159,0.003108
10116,0.018006
101160,0.000764
101161,0.003108
101162,0.003108
101163,0.003108
101164,0.007446
101165,0.005753
101166,0.007446
101167,0.007446
101168,0.002094
101169,0.007446
10117,0.014485
101170,0.007446
101171,0.007446
101172,0.002604
101173,0.001793
101174,0.002604
101175,0.002604
101176,0.000707
101177,0.002604
101178,0.002604
101179,0.002604
10118,0.018006
101180,0.005605
101181,0.003472
101182,0.005605
101183,0.005605
101184,0.001630
101185,0.005605
101186,0.005605
101187,0.005605
101188,0.003140
101189,0.002005
10119,0.018006
101190,0.003140
101191,0.003140
101192,0.000793
101193,0.003140
101194,0.003140
101195,0.003140
101196,0.005344
101197,0.003388
101198,0.005344
101199,0.005344
1012,0.002182
10120,0.003961
101200,0.001395
101201,0.005344
101202,0.005344
101203,0.005344
101204,0.003712
101205,0.002376
101206,0.003712
101207,0.003712
101208,0.000852
101209,0.003712
10121,0.018006
101210,0.003712
101211,0.003712
101212,0.003036
101213,0.001920
101214,0.003036
101215,0.003036
101216,0.000820
101217,0.003036
101218,0.003036
101219,0.003036
10122,0.018006
101220,0.001869
101221,0.001203
101222,0.001869
101223,0.001869
101224,0.000453
101225,0.001869
101226,0.001869
101227,0.001869
101228,0.008952
101229,0.006734
10123,0.018006
101230,0.008952
101231,0.008952
101232,0.002670
101233,0.008952
101234,0.008952
101235,0.008952
101236,0.003248
101237,0.001990
101238,0.003248
101239,0.003248
10124,0.016860
101240,0.000768
101241,0.003248
101242,0.003248
101243,0.003248
101244,0.003884
101245,0.003884
101246,0.003884
101247,0.003884
101248,0.003884
101249,0.003884
10125,0.013603
101250,0.002419
101251,0.002419
101252,0.002419
101253,0.002419
101254,0.002419
101255,0.002419
101256,0.002419
101257,0.003884
101258,0.003884
101259,0.003884
10126,0.016860
101260,0.000941
101261,0.000941
101262,0.003884
101263,0.003884
101264,0.003884
101265,0.003992
101266,0.002576
101267,0.003992
101268,0.003992
101269,0.001048
10127,0.016860
101270,0.003992
101271,0.003992
101272,0.003992
101273,0.004640
101274,0.002994
101275,0.004640
101276,0.004640
101277,0.001162
101278,0.004640
101279,0.004640
10128,0.003721
101280,0.004640
101281,0.002496
101282,0.001613
101283,0.002496
101284,0.002496
101285,0.000607
101286,0.002496
101287,0.002496
101288,0.002496
101289,0.005456
10129,0.016860
101290,0.003464
101291,0.005456
101292,0.005456
101293,0.001359
101294,0.005456
101295,0.005456
101296,0.005456
101297,0.003203
101298,0.002134
101299,0.003203
1013,0.000510
10130,0.016860
101300,0.003203
101301,0.000924
101302,0.003203
101303,0.003203
101304,0.003203
101305,0.003299
101306,0.002274
101307,0.003299
101308,0.003299
101309,0.000871
10131,0.016860
101310,0.003299
101311,0.003299
101312,0.003299
101313,0.006700
101314,0.005084
101315,0.006700
101316,0.006700
101317,0.002020
101318,0.006700
101319,0.006700
10132,0.023708
101320,0.006700
101321,0.003089
101322,0.001979
101323,0.003089
101324,0.003089
101325,0.000722
101326,0.003089
101327,0.003089
101328,0.003089
101329,0.002993
10133,0.017862
101330,0.001872
101331,0.002993
101332,0.002993
101333,0.000745
101334,0.002993
101335,0.002993
101336,0.002993
101337,0.002966
101338,0.001810
101339,0.002966
10134,0.023708
101340,0.002966
101341,0.000724
101342,0.002966
101343,0.002966
101344,0.002966
101345,0.002957
101346,0.001785
101347,0.002957
101348,0.002957
101349,0.000727
10135,0.023708
101350,0.002957
101351,0.002957
101352,0.002957
101353,0.003633
101354,0.002310
101355,0.003633
101356,0.003633
101357,0.000878
101358,0.003633
101359,0.003633
10136,0.005391
101360,0.003633
101361,0.008732
101362,0.008478
101363,0.008732
101364,0.008732
101365,0.002820
101366,0.008732
101367,0.008732
101368,0.008732
101369,0.003580
10137,0.023708
101370,0.002468
101371,0.003580
101372,0.003580
101373,0.000934
101374,0.003580
101375,0.003580
101376,0.003580
101377,0.002269
101378,0.001318
101379,0.002269
10138,0.023708
101380,0.002269
101381,0.000615
101382,0.002269
101383,0.002269
101384,0.002269
101385,0.003146
101386,0.002020
101387,0.003146
101388,0.003146
101389,0.000778
10139,0.023708
101390,0.003146
101391,0.003146
101392,0.003146
101393,0.003315
101394,0.002122
101395,0.003315
101396,0.003315
101397,0.000827
101398,0.003315
101399,0.003315
1014,0.002182
10140,0.018006
101400,0.003315
101401,0.003595
101402,0.002166
101403,0.003595
101404,0.003595
101405,0.000868
101406,0.003595
101407,0.003595
101408,0.003595
101409,0.003180
10141,0.014485
101410,0.002284
101411,0.003180
101412,0.003180
101413,0.000761
101414,0.003180
101415,0.003180
101416,0.003180
101417,0.002680
101418,0.001621
101419,0.002680
10142,0.018006
101420,0.002680
101421,0.000676
101422,0.002680
101423,0.002680
101424,0.002680
101425,0.004279
101426,0.003399
101427,0.004279
101428,0.004279
101429,0.001113
10143,0.018006
101430,0.004279
101431,0.004279
101432,0.004279
101433,0.002224
101434,0.001186
101435,0.002224
101436,0.002224
101437,0.000561
101438,0.002224
101439,0.002224
10144,0.003961
101440,0.002224
101441,0.003615
101442,0.002256
101443,0.003615
101444,0.003615
101445,0.000881
101446,0.003615
101447,0.003615
101448,0.003615
101449,0.003494
10145,0.018006
101450,0.002269
101451,0.003494
101452,0.003494
101453,0.000845
101454,0.003494
101455,0.003494
101456,0.003494
101457,0.003235
101458,0.001997
101459,0.003235
10146,0.018006
101460,0.003235
101461,0.000814
101462,0.003235
101463,0.003235
101464,0.003235
101465,0.002749
101466,0.001660
101467,0.002749
101468,0.002749
101469,0.000676
10147,0.018006
101470,0.002749
101471,0.002749
101472,0.002749
101473,0.003813
101474,0.002445
101475,0.003813
101476,0.003813
101477,0.000960
101478,0.003813
101479,0.003813
10148,0.020484
101480,0.003813
101481,0.002159
101482,0.001366
101483,0.002159
101484,0.002159
101485,0.000494
101486,0.002159
101487,0.002159
101488,0.002159
101489,0.003154
10149,0.015816
101490,0.002145
101491,0.003154
101492,0.003154
101493,0.000777
101494,0.003154
101495,0.003154
101496,0.003154
101497,0.002647
101498,0.001744
101499,0.002647
1015,0.002182
10150,0.020484
101500,0.002647
101501,0.000639
101502,0.002647
101503,0.002647
101504,0.002647
101505,0.002784
101506,0.001694
101507,0.002784
101508,0.002784
101509,0.000689
10151,0.020484
101510,0.002784
101511,0.002784
101512,0.002784
101513,0.003288
101514,0.002138
101515,0.003288
101516,0.003288
101517,0.000831
101518,0.003288
101519,0.003288
10152,0.004641
101520,0.003288
101521,0.003364
101522,0.002408
101523,0.003364
101524,0.003364
101525,0.000820
101526,0.003364
101527,0.003364
101528,0.003364
101529,0.014668
10153,0.020484
101530,0.009044
101531,0.014668
101532,0.014668
101533,0.003335
101534,0.014668
101535,0.014668
101536,0.014668
101537,0.010536
101538,0.007494
101539,0.010536
10154,0.020484
101540,0.010536
101541,0.002398
101542,0.010536
101543,0.010536
101544,0.010536
101545,0.014787
101546,0.008674
101547,0.014787
101548,0.014787
101549,0.003381
10155,0.020484
101550,0.014787
101551,0.014787
101552,0.014787
101553,0.013318
101554,0.010379
101555,0.013318
101556,0.013318
101557,0.003354
101558,0.013318
101559,0.013318
10156,0.025318
101560,0.013318
101561,0.010371
101562,0.007545
101563,0.010371
101564,0.010371
101565,0.002591
101566,0.010371
101567,0.010371
101568,0.010371
101569,0.010281
10157,0.019835
